"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.974350509E0,8.839500546E-1,-1.019595051E1,9.340500236E-1
5.994350509E0,8.839500546E-1,-1.019595051E1,9.340500236E-1
6.014350509E0,8.839500546E-1,-1.019595051E1,9.340500236E-1
6.034350509E0,8.839500546E-1,-1.019595051E1,9.340500236E-1
6.054350509E0,8.839500546E-1,-1.019595051E1,9.340500236E-1
6.074350509E0,8.449500203E-1,-1.009995079E1,1.834050059E0
6.094350509E0,8.449500203E-1,-1.009995079E1,1.834050059E0
6.114350509E0,8.449500203E-1,-1.009995079E1,1.834050059E0
6.134350509E0,8.449500203E-1,-1.009995079E1,1.834050059E0
6.154350509E0,8.449500203E-1,-1.009995079E1,1.834050059E0
6.174350509E0,1.650000095E0,-9.697950363E0,1.068000078E0
6.194350509E0,1.650000095E0,-9.697950363E0,1.068000078E0
6.214350509E0,2.205000162E0,-9.526050568E0,9.529500604E-1
6.234350509E0,2.205000162E0,-9.526050568E0,9.529500604E-1
6.254350509E0,2.205000162E0,-9.526050568E0,9.529500604E-1
6.274350509E0,2.205000162E0,-9.526050568E0,9.529500604E-1
6.294350509E0,2.205000162E0,-9.526050568E0,9.529500604E-1
6.314350509E0,2.224050045E0,-9.219000816E0,1.795050144E0
6.334350509E0,2.224050045E0,-9.219000816E0,1.795050144E0
6.354350509E0,2.224050045E0,-9.219000816E0,1.795050144E0
6.374350509E0,2.224050045E0,-9.219000816E0,1.795050144E0
6.394350509E0,2.224050045E0,-9.219000816E0,1.795050144E0
6.414350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.434350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.454350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.474350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.494350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.514350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.534350509E0,1.611000061E0,-9.813000679E0,1.144050002E0
6.554350509E0,4.197000027E0,-8.913000107E0,1.852950096E0
6.574350509E0,4.197000027E0,-8.913000107E0,1.852950096E0
6.594350509E0,4.197000027E0,-8.913000107E0,1.852950096E0
6.614350509E0,4.197000027E0,-8.913000107E0,1.852950096E0
6.634350509E0,4.197000027E0,-8.913000107E0,1.852950096E0
6.654350509E0,3.544950247E0,-8.970000267E0,1.162950039E0
6.674350509E0,3.544950247E0,-8.970000267E0,1.162950039E0
6.694350509E0,2.779950142E0,-9.238950729E0,1.221000075E0
6.714350509E0,2.779950142E0,-9.238950729E0,1.221000075E0
6.734350509E0,2.779950142E0,-9.238950729E0,1.221000075E0
6.754350509E0,4.599000454E0,-1.027305031E1,1.603950024E0
6.774350509E0,4.599000454E0,-1.027305031E1,1.603950024E0
