"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.516798232E0,5.321250111E-2,-1.286037445E0,1.066587448E0
1.536798232E0,5.321250111E-2,-1.286037445E0,1.066587448E0
1.556798232E0,5.321250111E-2,-1.286037445E0,1.066587448E0
1.576798232E0,5.321250111E-2,-1.286037445E0,1.066587448E0
1.596798232E0,1.095324993E0,-1.164212465E0,8.777999878E-1
1.616798232E0,1.095324993E0,-1.164212465E0,8.777999878E-1
1.636798232E0,1.038125038E0,-1.013100028E0,1.229249954E0
1.636798232E0,1.038125038E0,-1.013100028E0,1.229249954E0
1.676798232E0,1.038125038E0,-1.013100028E0,1.229249954E0
1.696798232E0,1.038125038E0,-1.013100028E0,1.229249954E0
1.716798232E0,1.038125038E0,-1.013100028E0,1.229249954E0
1.736798232E0,-3.290374875E-1,5.391374826E-1,3.903212547E0
1.756798232E0,-3.290374875E-1,5.391374826E-1,3.903212547E0
1.776798232E0,-3.698749840E-1,8.359999955E-2,3.619824886E0
1.796798232E0,-3.698749840E-1,8.359999955E-2,3.619824886E0
1.816798232E0,-3.698749840E-1,8.359999955E-2,3.619824886E0
1.836798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.856798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.876798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.896798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.916798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.936798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.956798232E0,-7.892499864E-2,-6.667374969E-1,2.515837431E0
1.976798232E0,-1.102750003E-1,-1.056550026E0,2.450249940E-1
1.996798232E0,-1.102750003E-1,-1.056550026E0,2.450249940E-1
2.016798232E0,-1.102750003E-1,-1.056550026E0,2.450249940E-1
2.036798232E0,-1.102750003E-1,-1.056550026E0,2.450249940E-1
2.056798232E0,-1.102750003E-1,-1.056550026E0,2.450249940E-1
