"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.043290067E1,1.975050092E0,-3.907305145E1,-5.824950218E0
3.045290067E1,1.975050092E0,-3.907305145E1,-5.824950218E0
3.047290067E1,4.120050430E0,-1.483050108E0,6.460500360E-1
3.049290067E1,4.120050430E0,-1.483050108E0,6.460500360E-1
3.051290067E1,5.403000355E0,2.977950096E0,-3.393000126E0
3.053290067E1,5.403000355E0,2.977950096E0,-3.393000126E0
3.055290067E1,5.403000355E0,2.977950096E0,-3.393000126E0
3.057290067E1,5.403000355E0,2.977950096E0,-3.393000126E0
3.059290067E1,5.403000355E0,2.977950096E0,-3.393000126E0
3.061290067E1,2.703000069E0,-3.301950216E0,-2.818950176E0
3.063290067E1,2.703000069E0,-3.301950216E0,-2.818950176E0
3.065290067E1,2.703000069E0,-3.301950216E0,-2.818950176E0
3.067290067E1,2.703000069E0,-3.301950216E0,-2.818950176E0
3.069290067E1,2.703000069E0,-3.301950216E0,-2.818950176E0
3.071290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.073290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.075290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.077290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.079290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.081290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.083290067E1,-7.050000429E-1,-3.512805176E1,7.597050190E0
3.085290067E1,-8.115000725E0,-2.593950033E0,-7.395000458E0
3.087290067E1,-8.115000725E0,-2.593950033E0,-7.395000458E0
3.089290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.091290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.093290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.095290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.097290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.099290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.101290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.103290067E1,-1.342005062E1,8.329500556E-1,-9.138000488E0
3.105290067E1,4.369050026E0,-3.805800247E1,1.720995140E1
3.107290067E1,4.369050026E0,-3.805800247E1,1.720995140E1
3.109290067E1,3.277050257E0,-1.126800060E1,2.005950212E0
3.111290067E1,3.277050257E0,-1.126800060E1,2.005950212E0
3.113290067E1,3.277050257E0,-1.126800060E1,2.005950212E0
3.115290067E1,3.277050257E0,-1.126800060E1,2.005950212E0
3.117290067E1,3.277050257E0,-1.126800060E1,2.005950212E0
3.119290067E1,-1.087950110E0,-2.019000053E0,-4.849050045E0
3.121290067E1,-1.087950110E0,-2.019000053E0,-4.849050045E0
3.123290067E1,-2.638950109E0,-5.256000042E0,-2.971950054E0
3.125290067E1,-2.638950109E0,-5.256000042E0,-2.971950054E0
3.127290067E1,-2.638950109E0,-5.256000042E0,-2.971950054E0
3.129290067E1,3.090000153E-1,-8.434050560E0,-1.746000051E0
3.131290067E1,3.090000153E-1,-8.434050560E0,-1.746000051E0
3.133290067E1,3.948000193E0,-1.917705154E1,-6.169500351E-1
3.135290067E1,3.948000193E0,-1.917705154E1,-6.169500351E-1
3.137290067E1,3.948000193E0,-1.917705154E1,-6.169500351E-1
3.139290067E1,3.948000193E0,-1.917705154E1,-6.169500351E-1
3.141290067E1,3.948000193E0,-1.917705154E1,-6.169500351E-1
3.143290067E1,4.867050171E0,-9.162000656E0,1.660950065E0
3.145290067E1,4.867050171E0,-9.162000656E0,1.660950065E0
3.147290067E1,4.867050171E0,-9.162000656E0,1.660950065E0
3.149290067E1,4.867050171E0,-9.162000656E0,1.660950065E0
3.151290067E1,4.867050171E0,-9.162000656E0,1.660950065E0
3.153290067E1,2.473050117E0,-9.258000374E0,-4.830000103E-1
3.155290067E1,2.473050117E0,-9.258000374E0,-4.830000103E-1
3.157290067E1,1.750500053E-1,-1.027305031E1,-1.950000077E-1
3.159290067E1,1.750500053E-1,-1.027305031E1,-1.950000077E-1
3.161290067E1,1.750500053E-1,-1.027305031E1,-1.950000077E-1
3.163290067E1,1.750500053E-1,-1.027305031E1,-1.950000077E-1
3.165290067E1,1.750500053E-1,-1.027305031E1,-1.950000077E-1
3.167290067E1,-2.734050035E0,-1.136400032E1,-2.140500098E-1
3.169290067E1,-2.734050035E0,-1.136400032E1,-2.140500098E-1
3.171290067E1,-2.734050035E0,-1.136400032E1,-2.140500098E-1
3.173290067E1,-2.734050035E0,-1.136400032E1,-2.140500098E-1
3.175290067E1,-2.734050035E0,-1.136400032E1,-2.140500098E-1
3.177290067E1,-2.907000065E0,-6.385050297E0,3.589500189E-1
3.179290067E1,-2.907000065E0,-6.385050297E0,3.589500189E-1
3.181290067E1,2.071050167E0,-2.005800056E1,-4.522950172E0
3.183290067E1,2.071050167E0,-2.005800056E1,-4.522950172E0
3.185290067E1,2.071050167E0,-2.005800056E1,-4.522950172E0
3.187290067E1,6.399000168E0,-2.453895187E1,-1.153050065E0
3.189290067E1,6.399000168E0,-2.453895187E1,-1.153050065E0
3.191290067E1,6.399000168E0,-2.453895187E1,-1.153050065E0
3.193290067E1,6.399000168E0,-2.453895187E1,-1.153050065E0
3.195290067E1,2.703000069E0,-4.873050213E0,9.972000122E0
3.197290067E1,2.703000069E0,-4.873050213E0,9.972000122E0
3.199290067E1,2.703000069E0,-4.873050213E0,9.972000122E0
3.201290067E1,6.322050095E0,-6.079050064E0,7.200000435E-2
3.203290067E1,6.322050095E0,-6.079050064E0,7.200000435E-2
3.205290067E1,6.322050095E0,-6.079050064E0,7.200000435E-2
3.207290067E1,6.322050095E0,-6.079050064E0,7.200000435E-2
3.209290067E1,6.322050095E0,-6.079050064E0,7.200000435E-2
3.211290067E1,-7.809000492E0,-1.147905064E1,-5.767950058E0
3.213290067E1,-7.809000492E0,-1.147905064E1,-5.767950058E0
3.215290067E1,-8.422050476E0,-1.921500015E1,-5.212050438E0
3.217290067E1,-8.422050476E0,-1.921500015E1,-5.212050438E0
3.219290067E1,-8.422050476E0,-1.921500015E1,-5.212050438E0
3.221290067E1,-8.422050476E0,-1.921500015E1,-5.212050438E0
3.223290067E1,-8.422050476E0,-1.921500015E1,-5.212050438E0
3.225290067E1,3.411000252E0,-1.033005047E1,1.144050002E0
3.227290067E1,3.411000252E0,-1.033005047E1,1.144050002E0
3.229290067E1,3.411000252E0,-1.033005047E1,1.144050002E0
3.231290067E1,3.411000252E0,-1.033005047E1,1.144050002E0
3.233290067E1,3.411000252E0,-1.033005047E1,1.144050002E0
3.235290067E1,5.748000145E0,-1.040700054E1,-1.842000127E0
3.237290067E1,5.748000145E0,-1.040700054E1,-1.842000127E0
3.239290067E1,3.238950253E0,-1.147905064E1,-8.850000501E-1
3.241290067E1,3.238950253E0,-1.147905064E1,-8.850000501E-1
3.243290067E1,3.238950253E0,-1.147905064E1,-8.850000501E-1
3.245290067E1,3.238950253E0,-1.147905064E1,-8.850000501E-1
3.247290067E1,3.238950253E0,-1.147905064E1,-8.850000501E-1
3.249290067E1,-6.448950291E0,-1.216800022E1,5.089050293E0
3.251290067E1,-6.448950291E0,-1.216800022E1,5.089050293E0
3.253290067E1,-3.499950171E0,-4.891950130E0,3.019500077E-1
3.255290067E1,-3.499950171E0,-4.891950130E0,3.019500077E-1
3.257290067E1,-3.499950171E0,-4.891950130E0,3.019500077E-1
3.259290067E1,-8.191950798E0,-1.138050079E0,-5.251050472E0
3.261290067E1,-8.191950798E0,-1.138050079E0,-5.251050472E0
3.263290067E1,-2.868000031E0,-9.391950607E0,-4.810050011E0
3.265290067E1,-2.868000031E0,-9.391950607E0,-4.810050011E0
3.267290067E1,-2.868000031E0,-9.391950607E0,-4.810050011E0
3.269290067E1,-2.868000031E0,-9.391950607E0,-4.810050011E0
3.271290067E1,-2.868000031E0,-9.391950607E0,-4.810050011E0
3.273290067E1,5.863050461E0,-3.698595047E1,2.121000051E0
3.275290067E1,5.863050461E0,-3.698595047E1,2.121000051E0
3.277290067E1,5.863050461E0,-3.698595047E1,2.121000051E0
3.279290067E1,5.863050461E0,-3.698595047E1,2.121000051E0
3.281290067E1,5.863050461E0,-3.698595047E1,2.121000051E0
3.283290067E1,3.736950159E0,-6.634050369E0,-4.249500334E-1
3.285290067E1,3.736950159E0,-6.634050369E0,-4.249500334E-1
3.287290067E1,2.607000113E0,-1.809000134E0,-5.002050400E0
3.289290067E1,2.607000113E0,-1.809000134E0,-5.002050400E0
3.291290067E1,2.607000113E0,-1.809000134E0,-5.002050400E0
3.293290067E1,1.573050022E0,1.636950135E0,-3.738000154E0
3.295290067E1,1.573050022E0,1.636950135E0,-3.738000154E0
3.297290067E1,1.209000111E0,-3.340500295E-1,-1.134000063E0
3.299290067E1,1.209000111E0,-3.340500295E-1,-1.134000063E0
3.301290067E1,1.765050054E0,-1.004295063E1,-1.038000107E0
3.303290067E1,1.765050054E0,-1.004295063E1,-1.038000107E0
3.305290067E1,1.765050054E0,-1.004295063E1,-1.038000107E0
3.307290067E1,7.720050335E0,-2.846400070E1,1.753605080E1
3.309290067E1,7.720050335E0,-2.846400070E1,1.753605080E1
3.311290067E1,7.720050335E0,-2.846400070E1,1.753605080E1
3.313290067E1,7.720050335E0,-2.846400070E1,1.753605080E1
3.315290067E1,7.720050335E0,-2.846400070E1,1.753605080E1
3.317290067E1,-6.660000324E0,-1.530900097E1,-1.245105076E1
3.319290067E1,-6.660000324E0,-1.530900097E1,-1.245105076E1
3.321290067E1,-8.842950821E0,-3.952950239E0,-6.304050446E0
3.323290067E1,-8.842950821E0,-3.952950239E0,-6.304050446E0
3.325290067E1,-8.842950821E0,-3.952950239E0,-6.304050446E0
3.327290067E1,-8.842950821E0,-3.952950239E0,-6.304050446E0
3.329290067E1,-8.842950821E0,-3.952950239E0,-6.304050446E0
3.331290067E1,-6.544950485E0,1.819500029E-1,3.270000219E0
3.333290067E1,-6.544950485E0,1.819500029E-1,3.270000219E0
3.335290067E1,-6.544950485E0,1.819500029E-1,3.270000219E0
3.337290067E1,-6.544950485E0,1.819500029E-1,3.270000219E0
3.339290067E1,-6.544950485E0,1.819500029E-1,3.270000219E0
3.341290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.343290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.345290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.347290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.349290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.351290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.353290067E1,4.819500148E-1,-3.907305145E1,-9.673950195E0
3.355290067E1,1.264095020E1,4.012050152E0,-5.959050179E0
3.357290067E1,1.264095020E1,4.012050152E0,-5.959050179E0
3.359290067E1,1.264095020E1,4.012050152E0,-5.959050179E0
3.361290067E1,1.264095020E1,4.012050152E0,-5.959050179E0
3.363290067E1,1.264095020E1,4.012050152E0,-5.959050179E0
3.365290067E1,6.322050095E0,-1.808505058E1,3.078000069E0
3.367290067E1,6.322050095E0,-1.808505058E1,3.078000069E0
3.369290067E1,9.799500704E-1,-3.028305054E1,1.968000054E0
3.371290067E1,9.799500704E-1,-3.028305054E1,1.968000054E0
3.373290067E1,9.799500704E-1,-3.028305054E1,1.968000054E0
3.375290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.377290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.379290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.381290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.383290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.385290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.387290067E1,-2.524050236E0,-3.907305145E1,-3.469950199E0
3.389290067E1,-2.230500031E1,2.632950068E0,-4.426949978E0
3.391290067E1,-2.230500031E1,2.632950068E0,-4.426949978E0
3.393290067E1,-2.230500031E1,2.632950068E0,-4.426949978E0
3.395290067E1,-2.230500031E1,2.632950068E0,-4.426949978E0
3.397290067E1,-2.230500031E1,2.632950068E0,-4.426949978E0
3.399290067E1,-2.275050163E0,-8.700000644E-1,-1.380000114E-1
3.401290067E1,-2.275050163E0,-8.700000644E-1,-1.380000114E-1
3.403290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.405290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.407290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.409290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.411290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.413290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.415290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.417290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.419290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.421290067E1,-7.158000469E0,-3.907305145E1,-1.407795048E1
3.423290067E1,1.264095020E1,-2.689950228E0,7.800000310E-1
3.425290067E1,1.264095020E1,-2.689950228E0,7.800000310E-1
3.427290067E1,8.697000504E0,-1.592205048E1,4.591050148E0
3.429290067E1,8.697000504E0,-1.592205048E1,4.591050148E0
3.431290067E1,8.697000504E0,-1.592205048E1,4.591050148E0
3.433290067E1,8.697000504E0,-1.592205048E1,4.591050148E0
3.435290067E1,8.697000504E0,-1.592205048E1,4.591050148E0
3.437290067E1,-5.299950123E0,-3.675600052E1,-4.102050304E0
3.439290067E1,-5.299950123E0,-3.675600052E1,-4.102050304E0
3.441290067E1,-1.738950133E0,-1.471500111E1,-2.991000175E0
3.443290067E1,-1.738950133E0,-1.471500111E1,-2.991000175E0
3.445290067E1,-1.738950133E0,-1.471500111E1,-2.991000175E0
3.447290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.449290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.451290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.453290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.455290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.457290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.459290067E1,-1.849395180E1,8.595000207E-2,-1.229805088E1
3.461290067E1,-2.677050114E0,-2.913495064E1,1.297050118E0
3.463290067E1,-2.677050114E0,-2.913495064E1,1.297050118E0
3.465290067E1,-2.677050114E0,-2.913495064E1,1.297050118E0
3.467290067E1,-2.677050114E0,-2.913495064E1,1.297050118E0
3.469290067E1,-2.677050114E0,-2.913495064E1,1.297050118E0
3.471290067E1,2.875050068E0,-2.268000126E0,2.254950047E0
3.473290067E1,2.875050068E0,-2.268000126E0,2.254950047E0
3.475290067E1,6.858000278E0,4.912050247E0,-6.379950523E0
3.477290067E1,6.858000278E0,4.912050247E0,-6.379950523E0
3.479290067E1,6.858000278E0,4.912050247E0,-6.379950523E0
3.481290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.483290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.485290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.487290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.489290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.491290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.493290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.495290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.497290067E1,5.767050266E0,5.983950138E0,-6.495000362E0
3.499290067E1,-3.409500122E-1,-2.314095116E1,-1.689000130E0
3.501290067E1,-3.409500122E-1,-2.314095116E1,-1.689000130E0
3.503290067E1,-3.409500122E-1,-2.314095116E1,-1.689000130E0
3.505290067E1,-3.220500052E-1,-6.519000530E0,-1.593000054E0
3.507290067E1,-3.220500052E-1,-6.519000530E0,-1.593000054E0
3.509290067E1,-1.858995056E1,3.091950178E0,-1.335105038E1
3.511290067E1,-1.858995056E1,3.091950178E0,-1.335105038E1
3.513290067E1,-2.121300125E1,3.897000074E0,-4.177950382E0
3.515290067E1,-2.121300125E1,3.897000074E0,-4.177950382E0
3.517290067E1,-2.121300125E1,3.897000074E0,-4.177950382E0
3.519290067E1,-2.293950081E0,-1.999500096E-1,7.800000310E-1
3.521290067E1,-2.293950081E0,-1.999500096E-1,7.800000310E-1
3.523290067E1,-2.293950081E0,-1.999500096E-1,7.800000310E-1
3.525290067E1,-2.293950081E0,-1.999500096E-1,7.800000310E-1
3.527290067E1,-2.293950081E0,-1.999500096E-1,7.800000310E-1
3.529290067E1,5.038950443E0,-3.905400085E1,1.100595093E1
3.531290067E1,5.038950443E0,-3.905400085E1,1.100595093E1
3.533290067E1,1.420050025E0,-7.266000271E0,2.752950191E0
3.535290067E1,1.420050025E0,-7.266000271E0,2.752950191E0
3.537290067E1,1.420050025E0,-7.266000271E0,2.752950191E0
3.539290067E1,1.420050025E0,-7.266000271E0,2.752950191E0
3.541290067E1,1.420050025E0,-7.266000271E0,2.752950191E0
3.543290067E1,5.389500260E-1,3.781950235E0,-8.467950821E0
3.545290067E1,5.389500260E-1,3.781950235E0,-8.467950821E0
3.547290067E1,3.258000135E0,-6.790500283E-1,-4.734000206E0
3.549290067E1,3.258000135E0,-6.790500283E-1,-4.734000206E0
3.551290067E1,3.258000135E0,-6.790500283E-1,-4.734000206E0
3.553290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.555290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.557290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.559290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.561290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.563290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.565290067E1,6.552000523E0,-7.150950432E0,-1.057050109E0
3.567290067E1,-5.899500251E-1,-1.538505077E1,5.119500160E-1
3.569290067E1,-5.899500251E-1,-1.538505077E1,5.119500160E-1
3.571290067E1,-5.899500251E-1,-1.538505077E1,5.119500160E-1
3.573290067E1,-5.899500251E-1,-1.538505077E1,5.119500160E-1
3.575290067E1,-5.899500251E-1,-1.538505077E1,5.119500160E-1
3.577290067E1,-2.422005081E1,-2.650950193E0,-1.007595062E1
3.579290067E1,-2.422005081E1,-2.650950193E0,-1.007595062E1
3.581290067E1,-3.462000132E0,-7.897950172E0,-1.095000029E0
3.583290067E1,-3.462000132E0,-7.897950172E0,-1.095000029E0
3.585290067E1,-3.462000132E0,-7.897950172E0,-1.095000029E0
3.587290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.589290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.591290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.593290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.595290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.597290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.599290067E1,7.690500617E-1,-1.957905006E1,-3.949050188E0
3.601290067E1,1.458000064E0,-3.130050182E0,-1.015305042E1
3.603290067E1,1.458000064E0,-3.130050182E0,-1.015305042E1
3.605290067E1,1.458000064E0,-3.130050182E0,-1.015305042E1
3.607290067E1,1.458000064E0,-3.130050182E0,-1.015305042E1
3.609290067E1,1.458000064E0,-3.130050182E0,-1.015305042E1
3.611290067E1,-1.030050039E0,-1.521000028E0,-6.285000324E0
3.613290067E1,-1.030050039E0,-1.521000028E0,-6.285000324E0
3.615290067E1,2.644950151E0,-1.978995132E1,-2.282999992E0
3.617290067E1,2.644950151E0,-1.978995132E1,-2.282999992E0
3.619290067E1,2.644950151E0,-1.978995132E1,-2.282999992E0
3.621290067E1,2.644950151E0,-1.978995132E1,-2.282999992E0
3.623290067E1,2.644950151E0,-1.978995132E1,-2.282999992E0
3.625290067E1,4.656000137E0,-1.107705021E1,5.413950443E0
3.627290067E1,4.656000137E0,-1.107705021E1,5.413950443E0
3.629290067E1,4.656000137E0,-1.107705021E1,5.413950443E0
3.631290067E1,4.656000137E0,-1.107705021E1,5.413950443E0
3.633290067E1,4.656000137E0,-1.107705021E1,5.413950443E0
3.635290067E1,7.309500575E-1,-1.517505074E1,-8.850000501E-1
3.637290067E1,7.309500575E-1,-1.517505074E1,-8.850000501E-1
3.639290067E1,-3.826050282E0,-1.682205009E1,-2.149049997E0
3.641290067E1,-3.826050282E0,-1.682205009E1,-2.149049997E0
3.643290067E1,-3.826050282E0,-1.682205009E1,-2.149049997E0
3.645290067E1,-3.826050282E0,-1.682205009E1,-2.149049997E0
3.647290067E1,-3.826050282E0,-1.682205009E1,-2.149049997E0
3.649290067E1,-8.613000870E0,-2.709000111E0,-1.593000054E0
3.651290067E1,-8.613000870E0,-2.709000111E0,-1.593000054E0
3.653290067E1,-1.777050138E0,-4.183050156E0,2.331000090E0
3.655290067E1,-1.777050138E0,-4.183050156E0,2.331000090E0
3.657290067E1,-1.777050138E0,-4.183050156E0,2.331000090E0
3.659290067E1,1.132950068E0,-2.536200142E1,-3.738000154E0
3.661290067E1,1.132950068E0,-2.536200142E1,-3.738000154E0
3.663290067E1,1.132950068E0,-2.536200142E1,-3.738000154E0
3.665290067E1,1.132950068E0,-2.536200142E1,-3.738000154E0
3.667290067E1,1.132950068E0,-2.536200142E1,-3.738000154E0
3.669290067E1,5.767050266E0,-5.599950314E0,6.793050289E0
3.671290067E1,5.767050266E0,-5.599950314E0,6.793050289E0
3.673290067E1,7.930950165E0,-7.560000420E-1,1.891050100E0
3.675290067E1,7.930950165E0,-7.560000420E-1,1.891050100E0
3.677290067E1,7.930950165E0,-7.560000420E-1,1.891050100E0
3.679290067E1,7.930950165E0,-7.560000420E-1,1.891050100E0
3.681290067E1,7.930950165E0,-7.560000420E-1,1.891050100E0
3.683290067E1,2.856000185E0,-1.136400032E1,-8.080500364E-1
3.685290067E1,2.856000185E0,-1.136400032E1,-8.080500364E-1
3.687290067E1,6.349500418E-1,-1.483005047E1,-8.269500136E-1
3.689290067E1,6.349500418E-1,-1.483005047E1,-8.269500136E-1
3.691290067E1,6.349500418E-1,-1.483005047E1,-8.269500136E-1
3.693290067E1,-4.560000300E-1,-1.551900101E1,3.970500231E-1
3.695290067E1,-4.560000300E-1,-1.551900101E1,3.970500231E-1
3.697290067E1,-3.807000160E0,-1.082805061E1,7.023000240E0
3.699290067E1,-3.807000160E0,-1.082805061E1,7.023000240E0
3.701290067E1,-3.807000160E0,-1.082805061E1,7.023000240E0
3.703290067E1,-3.807000160E0,-1.082805061E1,7.023000240E0
3.705290067E1,-3.807000160E0,-1.082805061E1,7.023000240E0
3.707290067E1,4.522050381E0,-1.266600037E1,8.760000467E-1
3.709290067E1,4.522050381E0,-1.266600037E1,8.760000467E-1
3.711290067E1,4.522050381E0,-1.266600037E1,8.760000467E-1
3.713290067E1,4.522050381E0,-1.266600037E1,8.760000467E-1
3.715290067E1,4.522050381E0,-1.266600037E1,8.760000467E-1
3.717290067E1,4.618050098E0,-7.170000553E0,-1.879950047E0
3.719290067E1,4.618050098E0,-7.170000553E0,-1.879950047E0
3.721290067E1,2.377050161E0,-9.277050018E0,1.585050106E0
3.723290067E1,2.377050161E0,-9.277050018E0,1.585050106E0
3.725290067E1,2.377050161E0,-9.277050018E0,1.585050106E0
3.727290067E1,2.377050161E0,-9.277050018E0,1.585050106E0
3.729290067E1,2.377050161E0,-9.277050018E0,1.585050106E0
3.731290067E1,-2.064000130E0,-1.025295067E1,-1.228950024E0
3.733290067E1,-2.064000130E0,-1.025295067E1,-1.228950024E0
3.735290067E1,-2.064000130E0,-1.025295067E1,-1.228950024E0
3.737290067E1,-2.064000130E0,-1.025295067E1,-1.228950024E0
3.739290067E1,-2.064000130E0,-1.025295067E1,-1.228950024E0
3.741290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.743290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.745290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.747290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.749290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.751290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.753290067E1,-3.079050064E0,-1.163205051E1,8.569500446E-1
3.755290067E1,8.601000786E0,-2.379195023E1,-7.261050224E0
3.757290067E1,8.601000786E0,-2.379195023E1,-7.261050224E0
3.759290067E1,8.926050186E0,-1.887105179E1,-5.710050106E0
3.761290067E1,8.926050186E0,-1.887105179E1,-5.710050106E0
3.763290067E1,8.926050186E0,-1.887105179E1,-5.710050106E0
3.765290067E1,5.748000145E0,-6.232050419E0,-1.950000077E-1
3.767290067E1,5.748000145E0,-6.232050419E0,-1.950000077E-1
3.769290067E1,5.058000088E0,-9.928050041E0,1.527000070E0
3.771290067E1,5.058000088E0,-9.928050041E0,1.527000070E0
3.773290067E1,5.058000088E0,-9.928050041E0,1.527000070E0
3.775290067E1,4.197000027E0,-1.320195103E1,1.362900066E1
3.777290067E1,4.197000027E0,-1.320195103E1,1.362900066E1
3.779290067E1,-2.754000187E0,-9.238950729E0,4.342050076E0
3.781290067E1,-2.754000187E0,-9.238950729E0,4.342050076E0
3.783290067E1,-2.754000187E0,-9.238950729E0,4.342050076E0
3.785290067E1,-2.754000187E0,-9.238950729E0,4.342050076E0
3.787290067E1,-2.754000187E0,-9.238950729E0,4.342050076E0
3.789290067E1,6.160500050E-1,-1.078995037E1,-2.416950226E0
3.791290067E1,6.160500050E-1,-1.078995037E1,-2.416950226E0
3.793290067E1,6.160500050E-1,-1.078995037E1,-2.416950226E0
3.795290067E1,6.160500050E-1,-1.078995037E1,-2.416950226E0
3.797290067E1,6.160500050E-1,-1.078995037E1,-2.416950226E0
3.799290067E1,1.840950131E0,-7.324050426E0,4.189050198E0
3.801290067E1,1.840950131E0,-7.324050426E0,4.189050198E0
3.803290067E1,2.397000074E0,-6.595950127E0,2.236050129E0
3.805290067E1,2.397000074E0,-6.595950127E0,2.236050129E0
3.807290067E1,2.397000074E0,-6.595950127E0,2.236050129E0
3.809290067E1,2.397000074E0,-6.595950127E0,2.236050129E0
3.811290067E1,2.397000074E0,-6.595950127E0,2.236050129E0
3.813290067E1,2.397000074E0,-9.601950645E0,-4.083000183E0
3.815290067E1,2.397000074E0,-9.601950645E0,-4.083000183E0
3.817290067E1,2.397000074E0,-9.601950645E0,-4.083000183E0
3.819290067E1,2.397000074E0,-9.601950645E0,-4.083000183E0
3.821290067E1,2.397000074E0,-9.601950645E0,-4.083000183E0
3.823290067E1,5.958000183E0,-8.722050667E0,1.872000098E0
3.825290067E1,5.958000183E0,-8.722050667E0,1.872000098E0
3.827290067E1,7.471050262E0,-8.644950867E0,8.380500674E-1
3.829290067E1,7.471050262E0,-8.644950867E0,8.380500674E-1
3.831290067E1,7.471050262E0,-8.644950867E0,8.380500674E-1
3.833290067E1,7.471050262E0,-8.644950867E0,8.380500674E-1
3.835290067E1,7.471050262E0,-8.644950867E0,8.380500674E-1
3.837290067E1,-3.691950083E0,-1.285800076E1,-3.679500222E-1
3.839290067E1,-3.691950083E0,-1.285800076E1,-3.679500222E-1
3.841290067E1,-3.442950249E0,-1.283895016E1,-8.080500364E-1
3.843290067E1,-3.442950249E0,-1.283895016E1,-8.080500364E-1
3.845290067E1,-3.442950249E0,-1.283895016E1,-8.080500364E-1
3.847290067E1,-2.446950197E0,-7.975050449E0,-3.679500222E-1
3.849290067E1,-2.446950197E0,-7.975050449E0,-3.679500222E-1
3.851290067E1,1.114050031E0,-1.337505054E1,-3.604050159E0
3.853290067E1,1.114050031E0,-1.337505054E1,-3.604050159E0
